"Date","Total","WorkSchool","Leisure","Shopping","Other"
"2020-02-26",39.0248698516956,18.2093943753962,12.3736759222301,7.84348368069604,0.598315873373195
"2020-02-27",41.1615329882004,18.3517881990339,14.2780980668211,8.0028691165715,0.528777605773954
"2020-02-28",45.811717927835,17.0168730323203,17.4514767805804,10.7606972570877,0.5826708578466
"2020-02-29",39.7671090581221,3.28410823769216,25.1303349934129,10.9451936320703,0.407472194946805
"2020-03-01",36.2524923506833,2.57463152093276,30.5605880178947,2.52297964184815,0.594293170007652
"2020-03-02",38.2506154638616,17.7122845397922,12.8783373783254,7.1845363415549,0.475457204189134
"2020-03-03",39.4166899100207,18.9108904345706,12.3423887965898,7.6742406191097,0.489170059750567
"2020-03-04",42.2269239082109,18.5022357093425,14.3547093519474,8.51399319139218,0.855985655528867
"2020-03-05",40.9404716869639,18.0662015753774,13.5670990905488,8.70312984208892,0.604041178948791
"2020-03-06",42.80920428281,17.9944771087066,14.8100353125246,9.44132545807216,0.56336640350665
"2020-03-07",38.8930471581759,2.94721379529691,25.1535443985471,10.5237567820988,0.268532182233095
"2020-03-08",38.4418954381976,1.98593085501577,33.6631641301396,2.56197661026866,0.230823842773539
"2020-03-09",36.8164765392767,17.6760050653147,11.8602998542532,6.78452495563246,0.495646664076332
"2020-03-10",36.7898248245568,17.2910809113007,12.6336302336529,6.24862882918402,0.616484850419119
"2020-03-11",38.3372407309164,17.8232651683779,13.0255926266093,6.90668094098966,0.581701994939545
"2020-03-12",40.2167858495972,18.4292118944615,13.4160687188014,7.91221583640367,0.459289399930668
"2020-03-13",39.0322724733415,15.7529600550296,14.4446475696944,8.2866003509824,0.548064497635084
"2020-03-14",31.3100307494532,2.8215113960526,19.7108177796921,8.6047157060789,0.172985867629577
"2020-03-15",26.390750435462,1.85615508491703,23.1523199432113,1.19782152578922,0.184453881544456
"2020-03-16",28.6003992666145,13.3253473713238,9.03128180751684,5.86948374366007,0.374286344113737
"2020-03-17",23.6459341178778,11.6686689264602,8.07073846681004,3.74138520915087,0.165141515456736
"2020-03-18",22.2735679938469,10.6701005323229,7.74497210804578,3.6389199816982,0.219575371779974
"2020-03-19",21.1585826626719,9.66166388281039,7.74389598997532,3.4001511141564,0.352871675729786
"2020-03-20",22.1927787536873,9.24913038540171,8.54637283566425,4.11299235242749,0.284283180193848
"2020-03-21",14.0971068993406,2.09733001255928,9.06062572293643,2.88305432313121,0.0560968407136775
"2020-03-22",11.5712583491889,1.68872832430089,9.23586763878283,0.584737017417619,0.0619253686875605
"2020-03-23",17.3444112065556,8.07192633072808,6.110611772358,2.917278482766,0.24459462070352
"2020-03-24",17.1749309527563,8.77635416390432,5.94379765280825,2.33057943112088,0.124199704922852
"2020-03-25",16.4244169191794,7.69202068755026,5.84934258145238,2.62006526468039,0.262988385496365
"2020-03-26",17.6300142247119,8.04790769481442,6.36029562087081,2.97375708888577,0.248053820140908
"2020-03-27",18.7379783202032,8.05452957849069,6.97886260455206,3.48886125194638,0.215724885214063
"2020-03-28",17.0835167003917,1.49748513364856,11.8898862489716,3.58825120897492,0.107894108796635
"2020-03-29",11.4325813185938,1.42825801884232,9.39739651169161,0.561084089589841,0.0458426984700267
"2020-03-30",17.2752716414541,8.15061182875332,5.89644569965824,2.94490859253266,0.283305520509881
"2020-03-31",16.3258542279095,7.8757286661068,5.84884146392639,2.4599470768435,0.141337021032809
"2020-04-01",17.9330215977428,8.4799857409584,6.46024577581144,2.84108650052559,0.151703580447371
"2020-04-02",18.2160551281442,8.44640532083387,6.66345026761143,2.95390944676525,0.15229009293365
"2020-04-03",20.3993321679129,8.50962582472723,8.01144484524827,3.6160240860818,0.262237411855602
"2020-04-04",18.0466403090821,2.16228869377443,12.4254155830961,3.32749301594512,0.131443016266474
"2020-04-05",16.2891755743087,1.49914778943443,14.0618938997997,0.67769955332882,0.0504343317457703
"2020-04-06",18.8815018917239,8.64458730732024,7.34844327402116,2.704179176682,0.184292133700509
"2020-04-07",18.8219810638079,8.44027172544944,6.95231346178541,3.21662814581864,0.212767730754408
"2020-04-08",20.4311474332928,9.10811346887523,7.38754826809459,3.75667437732888,0.178811318994095
"2020-04-09",22.817278498375,9.229860925621,8.91946479311405,4.39143551424738,0.276517265392568
"2020-04-10",18.4041569170607,1.7508101564447,14.8096034235716,1.70666728843299,0.1370760486114
"2020-04-11",19.2501687919,1.6719905820171,13.1811782921765,4.22382091640896,0.173179001297436
"2020-04-12",15.7783930986451,1.4007971630503,13.6623200077833,0.57085600804531,0.144419919766222
"2020-04-13",16.3530833930095,5.20250322456166,9.3588350802332,1.59606424166544,0.195680846549194
"2020-04-14",18.4158752918351,8.90370515821871,6.0937662624906,3.09605809684381,0.322345774281983
"2020-04-15",21.6186413081315,9.67092317505689,8.23370435347355,3.40561708334448,0.30839669625658
"2020-04-16",20.4071605664813,8.92427687296387,7.61999843648187,3.45394818350408,0.408937073531476
"2020-04-17",22.8412535956492,9.24021230564377,9.53789651943953,3.90632637984639,0.156818390719504
"2020-04-18",19.9351459254078,1.78947515035334,14.1678424800154,3.91135661855178,0.0664716764873299
"2020-04-19",18.0635726863519,1.78793918962848,15.3372057733989,0.849743468039194,0.0886842552853735
"2020-04-20",20.1956164091561,9.15054709061268,7.65255190460046,3.18803168638364,0.204485727559311
"2020-04-21",20.6214157687659,9.9301287938886,7.31411539828182,3.12904920019963,0.248122376395843
"2020-04-22",21.9933763609387,10.1702850250831,8.47283939670481,3.06032656305785,0.289925376092907
"2020-04-23",23.6066401420996,10.2375313509832,9.54765484638008,3.4804883440739,0.340965600662368
"2020-04-24",24.2012274624298,9.73474586772001,9.95664147831868,4.28980168066892,0.220038435722192
"2020-04-25",22.8647019262785,2.2870217720573,15.6836390707007,4.73533503205573,0.158706051464812
"2020-04-26",18.9938725303095,1.55322136997676,16.4493754687932,0.867122699380926,0.124152992158591
"2020-04-27",23.6441643395382,10.0943238341897,8.93155001724034,4.35318470568054,0.26510578242764
"2020-04-28",22.5039925551391,10.1239689761982,7.56388015134558,4.51504075387115,0.301102673724161
"2020-04-29",23.1717947689888,10.1513491954983,8.32552579824539,4.31018879023312,0.384730985012039
"2020-04-30",23.7083045805756,10.253355278592,8.78308318036837,4.4313823351532,0.24048378646205
"2020-05-01",23.5076211941402,8.74963741531518,9.67864436341344,4.86573714217092,0.21360227324066
"2020-05-02",20.199032810974,1.72925021801951,13.3391228808632,4.97318217908094,0.157477533010394
"2020-05-03",21.4739635690853,1.52721983841586,18.670146047979,1.1768985432421,0.0996991394483733
"2020-05-04",25.0770209077564,10.7354624999227,9.5245053263124,4.51694379246262,0.30010928905867
"2020-05-05",22.8458894429179,10.6189678846784,7.68709876252022,4.18100530166389,0.358817494055431
"2020-05-06",25.3384133871309,11.8567199945584,8.91002342059719,4.30692867081469,0.26474130116059
"2020-05-07",28.7833555100686,12.3180136818958,10.8998665939528,5.26614120437142,0.299334029848597
"2020-05-08",28.5900755930299,11.099733994878,12.0750463864783,5.14582387535706,0.269471336316567
"2020-05-09",26.4850262064504,2.00336068825073,18.2761189454199,6.02421540384429,0.181331168935447
"2020-05-10",26.4248004422891,1.58933933784125,23.4421808710153,1.2590424178758,0.134237815556733
"2020-05-11",24.5940984615221,11.2253660462745,8.23703984767567,4.55782581274249,0.573866754829456
"2020-05-12",27.2904437483012,11.7768654263179,9.47431852033303,5.72461806331273,0.31464173833752
"2020-05-13",27.6336476337884,12.1378560866435,8.99551011093411,6.07957468269879,0.420706753512018
"2020-05-14",28.4405271804793,12.0813884649501,9.02474503257185,6.95021577298075,0.384177909976579
"2020-05-15",29.3300424212385,11.4834424407529,10.512909910407,7.12355035498302,0.210139715095547
"2020-05-16",27.8630318167761,1.87637288721943,18.4552831885491,7.26190313117872,0.26947260982883
"2020-05-17",29.2918373307462,1.92462706509892,25.559702898834,1.67339125521029,0.134116111602979
"2020-05-18",30.7042027451938,13.0099033151893,11.3030974796047,5.92936771697428,0.461834233425585
"2020-05-19",33.2535691773332,13.4958380752773,12.3251407351847,7.00108970232862,0.431500664542599
"2020-05-20",34.8441049399366,12.853396173104,13.8764875832445,7.70849505332636,0.405726130261782
"2020-05-21",36.9239983233453,1.86610036737406,30.0139522411701,4.85225476791843,0.191690946882712
"2020-05-22",37.2765383104472,10.7597505544948,16.7331347337146,9.36564444786348,0.418008574374302
"2020-05-23",26.484279895608,1.90688908654126,16.8135632506993,7.61929029309896,0.144537265268482
"2020-05-24",33.3221144912801,1.93539824046774,29.2669035397888,1.86370061135788,0.256112099665662
"2020-05-25",31.1694596527659,12.6639600017858,12.3489776043297,5.8110997035142,0.34542234313622
"2020-05-26",31.8186407434813,12.821751251807,11.5497894156949,7.05850777239409,0.388592303585312
"2020-05-27",32.8469442049643,13.3908560515332,12.5945841573806,6.37528109860647,0.486222897444036
"2020-05-28",33.1052768239094,12.7643833573697,13.3256763906654,6.66378960121609,0.35142747465822
"2020-05-29",35.9380670815317,11.899412404556,15.9728157616272,7.72309829861709,0.342740616731384
"2020-05-30",36.2021658979653,2.32151115022556,24.095828722244,9.68105949386754,0.103766531628153
"2020-05-31",36.3205523651064,1.71813200821089,32.1254376304073,2.22806938799844,0.248913338489756
"2020-06-01",38.3087937614804,2.18124452899822,30.930263247334,5.03405433283603,0.163231652312127
"2020-06-02",33.7004516978376,13.5824266646013,12.9274809878968,6.76230455022743,0.428239495112064
"2020-06-03",34.6463149114318,13.5591508027395,13.4934227573554,7.17578328906502,0.417958062271868
"2020-06-04",31.7767722088127,13.0367701162792,11.8705807408275,6.46870991010884,0.400711441597182
"2020-06-05",34.7656440433795,12.5244906649888,13.5259320271819,8.33208278225196,0.383138568956869
"2020-06-06",32.4682187039215,2.16537110897368,20.823578342353,9.07287326797284,0.40639598462202
"2020-06-07",25.5958763230864,1.69044018450676,21.9443909587411,1.67727033680167,0.283774843036882
"2020-06-08",32.2809102373331,13.7820970450925,12.0563918076476,5.77900728053085,0.66341410406217
"2020-06-09",33.1875366179513,12.9831996826188,11.9867538978136,7.69740705702215,0.520175980496747
"2020-06-10",35.7474112677947,14.0399585960736,13.2314822017742,7.82034972167691,0.655620748269985
"2020-06-11",36.7329083533083,10.6604547979511,18.457948031293,7.30665334980432,0.307852174259863
"2020-06-12",42.1320406941747,14.0156235349254,18.4086317519804,9.22204531169221,0.485740095576701
"2020-06-13",34.3254979474707,2.17316572187893,23.1035105425427,8.72718001234736,0.321641670701737
"2020-06-14",31.0720665792238,1.94058910427981,26.3016783473523,2.66624868614521,0.16355044144645
"2020-06-15",35.1973203091743,14.0442439198836,13.5156483254018,7.16868141061572,0.468746653273159
"2020-06-16",34.6872375207941,13.4716220887779,13.4411553397399,7.26301911622534,0.511440976050994
"2020-06-17",36.0326624084609,14.2283793409269,13.3298326952274,7.88839657232771,0.58605379997893
"2020-06-18",40.3414066057024,15.827952480462,16.0020525346493,7.59298086025978,0.918420730331348
"2020-06-19",45.0468465528983,14.969097532919,19.8217878689392,9.63736493463165,0.618596216408434
"2020-06-20",41.54744216981,2.30302076806393,29.1019921571408,9.74910267720445,0.393326567400834
"2020-06-21",43.4011110153081,1.87593620713676,38.7307919352479,2.45265689261779,0.34172598030568
"2020-06-22",38.1815144739494,14.3175922107427,15.6087746601497,7.54705236635065,0.708095236706306
"2020-06-23",40.8589150420918,14.1119375639062,18.0587351869764,7.91121661244118,0.777025678768074
"2020-06-24",42.1801266444798,15.2511972878259,17.6388525152021,8.57044896037218,0.719627881079639
"2020-06-25",43.5545931335609,15.519641820747,18.696456735333,8.82622268414328,0.512271893337562
"2020-06-26",45.9018921932637,14.8580493356782,20.6885619187867,9.70256527420116,0.65271566459759
"2020-06-27",42.5630317591506,2.33008665877085,29.9561780381093,9.72395928874143,0.552807773529028
"2020-06-28",39.0557779197769,1.93509234816945,33.7481396483575,2.69143529301554,0.68111063023444
"2020-06-29",36.7870115905435,13.9931949147188,14.2832010813791,7.84332932134036,0.667286273105251
"2020-06-30",40.9005354852149,14.3931820229211,17.6401412462421,7.99350156006629,0.873710655985492
"2020-07-01",38.5528726945437,15.1805802252115,15.445195852953,7.37574741608211,0.55134920029711
"2020-07-02",43.9469783904614,17.3392244068062,17.1932806537366,8.62879095213075,0.785682377787897
"2020-07-03",41.8213541602712,13.9141046456418,17.778689677891,9.41465928019998,0.713900556538362
"2020-07-04",45.5639288148279,3.00135930158398,31.1232842274158,10.4958717588472,0.943413526980902
"2020-07-05",43.8761570818353,2.18578414829748,38.1660438567242,2.56725603990511,0.957073036908543
"2020-07-06",37.1528836095878,14.8975976097053,14.8325958660963,6.77908343735098,0.64360669643523
"2020-07-07",41.9022400577263,16.5671916547127,16.4989203571618,8.11029486358997,0.725833182261877
"2020-07-08",42.5812850090432,15.4955388978067,18.3800831939265,8.1752661094366,0.530396807873376
"2020-07-09",44.6702370164127,17.0807212303698,19.47995386506,7.57923606635033,0.530325854632568
"2020-07-10",46.252092467503,15.8367857059367,19.6509713608069,9.97053783132982,0.793797569429591
"2020-07-11",45.0868199305993,2.60895389167435,31.1363825179624,10.6935813743513,0.647902146611257
"2020-07-12",46.829473198337,2.5024973947383,41.1010698979254,2.40898519067136,0.816920715001973
"2020-07-13",42.4438987107983,14.6749383792023,18.2489233713839,8.85002267914959,0.670014281062484
"2020-07-14",41.6884698592105,15.1224779241713,17.1377046200533,8.95010795457216,0.478179360413754
"2020-07-15",41.0490789297076,14.6059314254375,16.8869037505206,8.84766790158326,0.708575852166158
"2020-07-16",40.6036238119592,14.5818257895658,16.9499598250346,8.27663407035037,0.79520412700843
"2020-07-17",48.0658104500553,15.0332326332059,22.05128394452,9.81286614972366,1.16842772260579
"2020-07-18",51.1389129010104,2.91407273061576,35.9324394408002,10.9695230155419,1.32287771405246
"2020-07-19",50.761663027096,2.23423929395246,45.447861758736,2.34671511622722,0.732846858180281
"2020-07-20",43.965888684197,14.6764777038007,20.4167533415767,8.26906388523889,0.603593753580693
"2020-07-21",41.3881685300426,14.3695495085112,17.8726097016322,8.49129314336342,0.654716176535823
"2020-07-22",41.7769418994141,14.9956866649642,17.896022559623,8.21044679809082,0.674785876735987
"2020-07-23",45.7916910701077,16.1673039600509,20.9156078924944,8.27637941421186,0.432399803350473
"2020-07-24",46.2788939791396,14.1245904502755,20.7100419770347,10.8274419330491,0.616819618780324
"2020-07-25",52.5858963411864,2.9399383388531,37.275114462835,10.9385665719056,1.43227696759267
"2020-07-26",44.090010060465,2.39019081552391,37.9081690512224,3.02064962310375,0.771000570614987
"2020-07-27",44.4502448951883,15.599401181855,20.2145701648036,8.07251482875104,0.563758719778676
"2020-07-28",43.0338113391418,15.8803765814305,18.3186763707613,8.17670445527885,0.658053931671146
"2020-07-29",46.7186067066442,15.359215378929,20.8485160634566,9.85459712652063,0.656278137737974
"2020-07-30",48.4590409234953,15.8542784385968,21.2414184968905,10.7433893722901,0.619954615717959
"2020-07-31",52.1467678942849,15.6373350991602,25.8013312281982,9.82506541609008,0.883036150836451
"2020-08-01",46.2646887881912,2.60342379781029,36.1702086419841,6.49295469290965,0.9981016554872
"2020-08-02",41.9030487320419,2.48119690591663,35.7764358750601,2.48315957470358,1.1622563763616
"2020-08-03",39.2982877178417,14.1370134481933,16.2678661903261,8.55918820010243,0.334219879219844
"2020-08-04",38.3729232718832,14.8946606851361,14.5922790203864,8.35375253722663,0.532231029134118
"2020-08-05",45.5615202192913,16.4892033099145,19.3846587915086,9.20104249979177,0.486615618076407
"2020-08-06",46.3990016582482,16.1576109893301,21.66175782816,7.98833742029711,0.591295420461047
"2020-08-07",48.8034112956227,15.6504535286992,23.6180292083633,9.0869057236147,0.448022834945504
"2020-08-08",51.1485770521192,3.04745531541945,36.5406638041729,11.1743839247318,0.386074007795121
"2020-08-09",47.4029667476464,2.87411452038006,41.4101661976663,2.81987177266669,0.298814256933335
"2020-08-10",41.2868670330224,15.536521619994,17.8514084645635,7.44967182055977,0.44926512790521
"2020-08-11",42.0191054387797,16.1250759203392,17.5934423480108,7.69488018696866,0.605706983460995
"2020-08-12",43.3078324872714,16.4676457985574,18.0630634817437,8.19100794263169,0.586115264338636
"2020-08-13",42.2156754939078,15.4187525909213,17.3187793111203,8.74815236352115,0.729991228345039
"2020-08-14",48.6201124897927,16.2024197459312,21.7491228744669,10.0730940602906,0.595475809104036
"2020-08-15",48.185642321426,2.7422732680871,36.1355371808567,8.94826437295282,0.359567499529379
"2020-08-16",44.7970183835414,1.99571990960438,40.3539533974028,2.13521257623753,0.312132500296648
"2020-08-17",39.604976174952,15.0874688783147,15.8934584703651,7.98627217286354,0.637776653408709
"2020-08-18",39.7572249716487,15.7846319118767,15.1212608455298,8.33306271239266,0.518269501849503
"2020-08-19",45.2205364416394,17.8969358401512,17.8362230357437,8.8011963896474,0.686181176097093
"2020-08-20",45.9090991377711,16.848026597051,19.8062496796195,8.72879107223263,0.526031788868041
"2020-08-21",48.0045552939751,16.7825271869972,20.8850911920862,9.77988857534485,0.557048339546902
"2020-08-22",42.2379706248966,2.89602559442145,29.4567012305292,9.46774584340696,0.417497956538993
"2020-08-23",43.6807571155695,2.38002067683297,37.6807056015993,3.34920247947007,0.270828357667164
"2020-08-24",42.1178285895597,16.3328981980843,16.5583502294752,8.67196628198607,0.554613880014068
"2020-08-25",42.8467583139038,17.4496493406837,16.8151981692966,8.01115145457965,0.570759349343857
"2020-08-26",44.4353811750794,16.6232590039936,17.8389260825886,9.29958786105661,0.673608227440579
"2020-08-27",43.9717825736082,17.3998942386934,18.7255060004275,7.2923526957474,0.554029638739965
"2020-08-28",48.0855398631492,16.7269174990747,19.9879302310183,10.8299504952515,0.540741637804675
"2020-08-29",41.5206837706977,2.88275323166561,28.2397331506219,10.1916356337255,0.206561754684714
"2020-08-30",35.1341936333229,2.7602271375015,29.3925198981904,2.75824431862181,0.223202279009157
"2020-08-31",40.5380598395218,16.4553725178282,15.7414292951739,7.67235239146312,0.668905635056558
"2020-09-01",42.3395206003242,17.2301265577692,16.2525886429084,8.45582461117589,0.400980788470641
"2020-09-02",43.2700495410204,17.0312059362478,16.9248547336339,8.84441468498969,0.469574186148977
"2020-09-03",43.4397957230738,17.5405426251008,16.8266946166304,8.3402861538886,0.732272327454041
"2020-09-04",51.2682325032952,17.0688281438331,24.3208189243831,9.49625804726847,0.382327387810571
"2020-09-05",50.2775218309106,2.64472966697481,36.4123960506254,10.938992527778,0.281403585532367
"2020-09-06",41.3814537881059,1.89070402132029,36.128544496574,3.11452508216989,0.247680188041755
"2020-09-07",42.3415461052217,17.0977855405715,17.0277802653029,7.70774094054674,0.508239358800496
"2020-09-08",41.1323859460136,16.8609437697839,16.3965813841943,7.32093005254474,0.553930739490655
"2020-09-09",46.6831149231891,16.9756823954965,20.0732750757059,8.82672517256371,0.807432279422992
"2020-09-10",46.1549855364212,18.5210922481387,17.4680749816031,9.30472463009344,0.86109367658593
"2020-09-11",50.1188402008845,16.4453708825167,22.8315653692807,10.2672588643942,0.574645084692911
"2020-09-12",48.622319241272,2.75529776597153,34.2972513198514,11.1204031758447,0.449366979604319
"2020-09-13",51.7278797307241,2.88992545307452,45.2290777355986,3.30103156116443,0.307844980886583
"2020-09-14",43.9211108662692,18.0912498529999,17.7240042989585,7.35512025063353,0.750736463677216
"2020-09-15",42.9635412933088,18.045717025224,16.6053545318619,7.63482582133193,0.677643914891046
"2020-09-16",41.3361153852896,17.3761919500814,16.5120666684361,6.93644453024756,0.511412236524514
"2020-09-17",44.8349484761071,19.3507697799148,16.9712584240443,8.02537412924026,0.487546142907815
"2020-09-18",49.333795434738,17.4985727829079,21.6103960925994,9.83341656344287,0.391409995787858
"2020-09-19",48.8447105176039,3.14673801031212,33.5450985704583,11.7171887583778,0.435685178455759
"2020-09-20",43.1712739827303,2.4963788054335,37.0165964572986,3.42347909910755,0.234819620890695
"2020-09-21",43.5645557596273,16.4758326063732,18.7216213824908,7.81276779479027,0.554333975973033
"2020-09-22",41.8128734275302,18.074557868037,15.5224184648979,7.69173007004731,0.524167024547998
"2020-09-23",42.3541080501663,17.9102915730449,16.3211386188084,7.39288451074496,0.729793347568068
"2020-09-24",42.5936128804717,17.9546467276982,16.6267361508719,7.60197390538738,0.410256096514282
"2020-09-25",44.47928436445,16.3980587113335,17.9791359031799,9.59850581624761,0.503583933689
"2020-09-26",41.8866042801155,2.67793307321766,28.0952113929404,10.7685879528442,0.344871861113279
"2020-09-27",39.538808549895,2.08405269108239,34.235812562637,3.00921958155086,0.209723714624723
"2020-09-28",40.6446743889508,16.291464313551,15.4758551161793,8.19127901694574,0.686075942274784
"2020-09-29",41.4127252920065,15.9088637615149,16.0407572567719,8.89118899145964,0.571915282260129
"2020-09-30",44.1527506617441,17.3625451660249,17.4947241744191,8.72450211745124,0.570979203848926
"2020-10-01",45.820484703154,17.7520805111573,18.0103121556417,9.45028769322749,0.607804343127517
"2020-10-02",47.7787085638352,16.6650358527403,19.7769598117235,10.6839694886244,0.652743410747013
"2020-10-03",42.1458653428037,2.74682882511822,28.4938865609715,10.5251289708205,0.380020985893432
"2020-10-04",41.5662181183158,2.64081270058942,36.0172201595349,2.63233955610953,0.275845702081977
"2020-10-05",39.4315450342543,15.5862840903071,15.1772243807024,8.20533099059889,0.462705572645914
"2020-10-06",39.737562375288,17.2148287250507,13.1423711566347,8.70508565265862,0.675276840943991
"2020-10-07",43.268895665783,16.8047133490261,16.3549388341963,9.33936061593474,0.769882866625847
"2020-10-08",44.6634971646938,16.7078311933889,18.9848502879328,8.48407309685423,0.486742586517854
"2020-10-09",49.5859900914981,16.0336728431033,21.6632075678716,11.4646154759547,0.424494204568514
"2020-10-10",41.1377782331361,2.91874665781772,27.0024703132716,10.8339722660058,0.38258899604095
"2020-10-11",38.9219111619188,2.48311786998495,33.0937485112173,3.01822210424993,0.326822676466564
"2020-10-12",39.6603615322007,15.8314608851786,15.092759783531,8.08329929937319,0.652841564117899
"2020-10-13",41.2382393314894,15.6961785492092,16.3588914583014,8.45247464852255,0.730694675456179
"2020-10-14",41.7241754022597,16.0905502533756,16.4793691970574,8.34865281834602,0.805603133480675
"2020-10-15",43.046906265924,15.8999392539165,17.711635070365,8.97557960116061,0.459752340481816
"2020-10-16",44.8980860633404,14.2449166722116,19.588341684242,10.3952169632692,0.669610743617591
"2020-10-17",40.5102315474558,2.55718578403442,26.5235655506406,10.1925702509899,1.2369099617909
