"Datum","Beschreibung","Typ","Total","Kanton_Zürich_Ja","Kanton_Zürich_Nein","Alter_15-29","Alter_30-64","Alter_65-79","Männlich","Weiblich","Städtisch","Ländlich","Erwerbstätig","In_Ausbildung","Nicht_Erwerbstätig","Abotyp_GA","Abotyp_Halbtax/Strecken-/Verbundabo","Abotyp_kein_Abo","Auto_Ja","Auto_Nein","Haushaltsgrösse_1_Person","Haushaltsgrösse_2_Personen","Haushaltsgrösse_3+_Personen","Kinder_Ja","Kinder_Nein","D-CH","F-CH","I-CH"
"2020-01-03","Radius","Median",6.95895350231967,6.21618018923152,7.0365519562054,7.99323677451584,7.64624338091585,3.29061944789517,6.74328879882314,6.99976864911859,5.35775903718095,9.35040716729368,8.08658880508133,5.88899421411914,3.5052157305267,8.82521147041503,6.01868986544918,8.30126687948158,7.4787679897863,3.40469118190355,6.64930693279682,6.29296539046213,7.98544795877414,8.50918155548142,6.56899970144642,6.68258968321798,7.67370344236473,5.03983514466941
"2020-01-04","Distanz","Mittelwert",38.6027839783367,32.2610867816451,40.1058881441516,45.397677125949,38.9315645633204,26.9954689100857,40.7027455678476,36.5015621598263,35.4055538983645,42.7316946372296,39.517621772918,44.6852413306109,29.6694363261021,45.2811913105013,37.627076915767,36.2263831706964,40.595306042209,27.6441247908639,33.7293576187325,34.4070123959492,44.3951011407974,44.0615550490806,36.9206488345693,39.0918520642725,37.4712009808618,37.3627924175039
"2020-01-04","Radius","Mittelwert",17.9274124805136,15.3836120070973,18.5303421017179,21.3034156005225,17.8673674951564,13.124123350884,18.4086038169897,17.445932371481,17.0855737011005,19.0145651165285,17.8643357260798,22.2882348108333,14.8757815341125,22.4276859594796,17.7894790927767,14.9616253363266,18.823177391726,12.9905374407661,15.3394818485686,15.9733029878383,20.7820621159249,19.7172816178688,17.3579671557854,18.4319225102209,17.1595036097714,14.197517226097
"2020-01-04","Distanz","Median",15.581122191986,12.143153832259,15.9583888066549,20.8775398635189,15.9018210341782,6.75368129009579,15.9672636984435,14.7168673617163,13.0237477530539,18.1652226007535,16.6295595849261,18.9988212383122,7.07432092770334,17.9936246565894,14.3450716652563,16.4178623865053,16.7000578570689,7.22605261300491,12.2761315663354,13.8619689984653,19.4734148153995,19.7020619276652,14.5988443392373,15.4823508740643,15.6818509188707,19.1286335065755
"2020-01-04","Radius","Median",5.23035107539268,4.48450461171877,5.35763340054782,7.38578807989583,5.33500217579461,2.20174793729232,5.50805781749491,4.95618338957691,4.107241036686,6.57885698346631,5.65133537284446,7.25361937772596,2.19760280722558,5.5331344614548,4.95634701039925,5.74354145076124,5.73964721781864,2.18353903750839,3.60229184760961,4.5675000822779,6.84538910347671,6.72401059647487,4.8100587114026,5.3388531546834,4.92428282388948,5.25545236044641
"2020-01-05","Distanz","Mittelwert",34.3908608416434,36.7680823002435,33.8195091659655,40.640119540321,33.9195360370533,26.8156160191509,34.4250645578385,34.3566365991131,34.6571510497168,34.0466889013354,36.2276888408944,34.5367201687183,25.5263303714988,37.3911848154727,35.6628881204404,29.7755130846556,35.535394009819,28.7914085085952,34.367365531364,31.6589251102078,37.0428957285087,35.9606464028785,34.0790029905378,33.8752501093178,34.5900543740604,41.7961598213327
"2020-01-05","Radius","Mittelwert",16.2436342932446,18.5711239863295,15.684235364947,19.5195810009796,16.0919087284006,11.8437047027713,15.9952920252532,16.4921255964038,16.7610721905465,15.574861654582,17.1962339506728,16.9917109494955,11.1205550762111,20.0041881973735,16.8238406023779,12.7693571547209,16.6959113053772,14.3499798111854,17.0112058076248,14.9921938683003,17.191906692547,16.993753104621,16.1458305433996,15.9009362010638,16.8505378876783,18.2539139662535
"2020-01-05","Distanz","Median",11.7710012713322,11.0985739159436,11.8098562468108,20.175388952421,10.8894020488096,6.93942116875884,11.2608123837811,12.2309285954581,11.0370426947956,12.6881628819669,13.0219719387729,16.1159862680684,6.60009273721607,15.6763851783514,11.192391344026,10.0601524682621,13.0421845912617,7.74792253788792,11.5035481913161,9.76364449813489,13.5616331626197,11.3538744185014,11.7868274682881,11.9882834914144,10.3557642533518,14.4118678574057
"2020-01-05","Radius","Median",3.8154057422438,4.01047134301969,3.77639138755202,7.21941416831844,3.60118074431459,2.11942207661275,3.83923714596083,3.8073739025901,3.48501306036662,4.12756860039315,4.11073679312193,6.37333687936056,1.81666421879196,5.75046412449602,3.6233299278388,3.34164674962961,4.18306170042017,2.19289439238648,3.46144452366363,3.35064164690369,4.66801930176057,3.69283176271792,3.88674274514807,3.92110782512261,3.00792904537046,4.74118358349253
"2020-01-06","Distanz","Mittelwert",38.6478514906159,34.1261341924189,39.729544346407,42.6119330165632,38.9782347806051,31.0262876920076,44.8391040737923,32.4528834127899,34.4017936190722,44.2181087440202,39.899187870677,41.590767585343,30.2092915549847,57.49440610169,35.2523405669248,33.4455144629894,40.0244720665949,31.1494573527175,34.8230039309405,40.4586006322327,38.8161060361425,36.8150201622631,39.1322558962545,38.2977022742141,37.682211305579,50.4319972469929
"2020-01-06","Radius","Mittelwert",15.7591641300369,14.3479464072675,16.0967580192642,18.5913045269981,15.4829581232402,12.6129129084394,18.8753195413212,12.6411386514919,14.4920804385827,17.4214076360177,15.8507653260791,19.7191561339664,12.1134686750398,24.8153632016315,14.327060845757,12.7747868563101,16.1826858416629,13.7114142907144,13.5087002466388,17.2254140785502,15.603787530258,14.2056668767822,16.2366707773441,15.5858711215828,14.8451261983278,24.2673951674932
"2020-01-06","Distanz","Median",20.9733427625199,18.2190996407744,21.3730605058237,23.2292834413055,22.3389233080947,12.3986521095681,24.7085762934716,17.8949059497983,16.0177530100483,28.2354216197767,23.5060740485598,18.8202636933548,11.0803842988768,41.3242420384558,18.1854904499431,21.252831473491,22.7953346512306,11.6698334012651,18.6754485253047,21.0886850504701,21.8278164823553,21.9061765379548,20.7105707812276,21.4002793054808,19.6111682353689,15.1452548036221
"2020-01-06","Radius","Median",6.86995250501591,6.38568183071989,6.96322852400059,7.88474307895717,7.47321732798705,3.73404110055103,8.3259389173035,5.68232415518339,4.95194009407824,9.69153064550102,7.75689163791262,6.9220826184635,3.62072236891049,12.7346188239706,6.14627736052005,6.58109204525752,7.61564135458393,3.7033720549166,5.81901233724299,6.97466934529428,7.13514914402052,7.05608790806359,6.79706476363627,7.17378067474962,6.53828362740553,4.19277804742401
"2020-01-07","Distanz","Mittelwert",36.8527596795923,33.2867924267186,37.7267458807508,36.671321263298,38.7263731114146,28.7921561650589,41.1796045100682,32.5233182228931,32.9021975445309,42.1263460882839,39.7282671830029,32.8321968268632,26.6745560792436,56.5073214481152,33.0508978856266,32.7144729954211,38.0900692051898,30.0171761581093,34.9569074885858,38.6410484401928,36.0600945410622,36.967030197928,36.7598257565063,37.1783336768124,36.7278660732403,32.1713806042226
"2020-01-07","Radius","Mittelwert",14.2520748336243,12.7456362819331,14.6212892469115,15.1251861235224,14.5685692422388,11.5003015184216,15.6615297993326,12.8417740257683,12.9970775030574,15.9273647389984,15.0280093636741,13.7522210613401,11.0303243401199,22.976804521727,12.9726828131257,11.3061486599188,14.4417442009101,13.0394966392122,13.9274881939781,15.0584990147097,13.6111446793699,13.62676993214,14.3887642582818,14.472799409575,14.0613922941676,11.728792749979
"2020-01-07","Distanz","Median",20.2189892226022,20.1766637379765,20.2257082734051,19.9455414769945,21.9652024469129,12.7797623950148,22.4540137345558,17.1439124802039,15.0643501553355,27.466481544532,23.0640495449066,14.6193035649918,10.8939446781338,30.6393741463325,17.6770667900388,21.5982375368697,21.2827106823497,11.8762479948139,16.0307594893586,20.9043463518339,20.5162524989204,22.3457466909406,19.6460260258164,20.2186563825367,20.5786430829962,17.3961122064241
"2020-01-07","Radius","Median",6.62998906259721,6.4727168720759,6.65152844830505,6.69796447066789,7.36168512759462,3.67570390233889,7.54385692581323,5.68107984821477,4.86064977585746,9.78154723643758,7.87229756574801,4.79141314799483,2.99105144162369,10.8059901979413,5.90851605082507,7.07160328346163,7.28221783047656,3.83763125809185,5.67729667109346,6.7676017671166,6.95818129511984,7.15640436649417,6.42270366281205,6.65283801357021,6.68806443498417,4.25643988599375
"2020-01-08","Distanz","Mittelwert",35.2147901539453,30.6489318439186,36.3927302836228,35.0413029719891,35.97316422316,32.1328408712324,39.1747819228289,31.2524219147061,30.1998954096697,42.2672218522085,37.4661857137711,28.2709769428782,30.3572015846566,52.8008293977216,30.6615044558426,34.5714770080834,36.7862577030327,27.5847188347972,32.6547020453146,36.3982878362428,35.4140341270297,35.4662936192829,35.1474229479938,34.5823155176577,36.5850790847326,37.3896513328405
"2020-01-08","Radius","Mittelwert",13.7387900238074,12.6160357033963,14.0284480201751,14.5747365301662,13.643647853715,12.8817496321671,15.4897361074642,11.9867931623448,12.0134868328981,16.1650788161241,14.4559059262253,11.6859586690322,12.0626440416561,23.1112536668119,11.7694078765409,12.0253910835891,14.2402443287114,11.4102434914103,12.8504488319621,14.1926511459938,13.8122182529665,12.9835041091216,13.9797708858155,13.8795025885578,13.3214701017355,13.9449803058643
"2020-01-08","Distanz","Median",17.3604905714124,15.9197680588382,17.9951258502154,18.7345942610044,18.615518130671,11.9295718924312,20.1310012192165,14.8066663981457,13.2058617650048,26.3289142314003,20.044254659504,12.361070133908,11.1961511522644,24.5110437035663,14.5617857149933,24.4625971141435,19.3659857522396,10.1220832064594,14.0557923229858,18.1379872077898,19.3115848056077,19.3338562432063,16.9578447756924,17.647848986995,17.4494726841535,13.3537172732289
"2020-01-08","Radius","Median",5.85932747125077,5.9099952564567,5.85418929572106,6.63927685409327,6.27897742315703,3.56997238443769,7.07835854278767,4.90946926751161,4.40061682457592,8.72187281112606,6.94828503172299,4.38010073726973,3.31542867583872,8.87713171563353,5.04050734580077,7.16125294261596,6.53125292901925,3.23810156513957,5.4105671131587,5.81087692169464,6.36329070566464,6.14839949309469,5.82237635075319,6.06035839747165,5.62608887086888,4.35893640810335
"2020-01-09","Distanz","Mittelwert",40.4526246002309,39.2076433085805,40.7708698061854,39.3331616007563,42.1586679910484,34.6141399217226,42.9391282974603,37.9646287023425,36.1661953173625,46.3842395237107,42.225220286708,35.1628793826002,36.5225380044582,58.6074904957187,37.0395104733806,35.4976080439486,41.9300457049934,32.8810621842691,40.8465111242636,39.6677851732716,40.8203016061526,40.9510865417962,40.2372448617233,41.6768239695195,36.5909867523723,43.6636249075315
"2020-01-09","Radius","Mittelwert",15.8038174442052,16.3977470003327,15.6519956978223,15.8314769620382,16.2346877914504,13.8539455637592,16.4158864598097,15.1913811137283,14.0861788054426,18.180707463959,16.2618339148973,14.0880501186825,15.0726236585162,23.4669472503338,14.9015806310981,12.0590887762449,16.3992855245246,12.743623957246,15.6123595444611,16.0176141145033,15.6520570442084,15.5201616020098,15.8546340923925,16.5321715838582,13.6836015928654,16.6262138181599
"2020-01-09","Distanz","Median",21.5913351581656,19.540684650198,22.0773046756533,22.8370813238526,23.8392715581916,11.6886756000925,23.7672915626811,19.1632071766598,16.1399642186496,30.2701811632959,24.052486133742,19.2150515159572,11.9249994724699,31.312920226246,19.470716739028,20.6065946970883,23.2326422402602,12.967080408347,19.3068068622466,20.9907625793357,22.7112611509947,23.5928511868874,20.910241900544,22.510020327936,19.5073214122956,19.7646405279623
"2020-01-09","Radius","Median",7.10965054774234,7.09323666346728,7.10789546280394,7.54632244141278,7.83734815193722,4.05037289034159,7.98601806413299,5.85777434457399,5.00245773566979,9.79732708385047,7.85785034335266,5.83797515723259,4.25958276497704,10.8440940677676,6.59764892627265,6.06026238458661,7.76318117294394,4.37974230561933,6.70268457377672,6.96283956218923,7.45243018911654,7.39284473535863,7.02532933956807,7.46425407231226,6.51332419272463,5.46840318741794
"2020-01-10","Distanz","Mittelwert",44.1472242907928,39.0868873742387,45.4214806631151,46.1494411525628,46.3279857728559,31.1679070826196,48.5344303937259,39.7573853376282,40.7892921661233,48.7984098705287,46.9302801888588,48.1597003667736,27.9875841573663,59.6543102647246,40.4129250241407,41.5389050780043,46.1448495907811,34.6314449266278,41.5178636594718,43.0857597999464,46.4910155173136,46.7604410707293,43.4451308186891,44.1743283435164,45.3406017794981,36.3710905506843
"2020-01-10","Radius","Mittelwert",18.3826614753988,16.7818934504064,18.7857549630643,21.0311026841932,18.8253640957694,12.2548088569255,19.9429754823115,16.821411092807,17.5858212679875,19.4863918500651,19.248944265754,23.0565544072398,10.5794214586636,26.6196521125005,16.6525839252945,16.0666737272067,18.8718488293326,16.0785078606255,17.2463405066231,17.9511128208295,19.3696068028607,18.2869113068848,18.4241391065084,18.674839705914,18.3994716755736,13.3905836739889
"2020-01-10","Distanz","Median",24.0664358015169,21.7282967813582,25.0635792417303,29.9254242193597,26.0874606691911,13.7373367626521,27.9167445746976,21.3669065439101,18.5088612718019,31.8852536057353,27.2988357062103,26.6163923092205,12.9089686267944,41.3195319943299,22.0425981051374,25.0753698753703,27.199812378811,13.8502874273056,18.8379406031879,23.2806246546259,27.3027691106254,26.7317499586536,23.2270032464368,23.5376216025101,27.9983774642688,20.4007973140372
"2020-01-10","Radius","Median",7.76374708175888,7.33478379246901,7.88391665337629,9.35362617027273,8.43720575966412,3.79284236756332,9.00310600540965,6.47386535665226,5.67578629302731,10.3915242612022,8.94654737943645,8.80096669200295,3.64004533383939,13.7215482184864,7.01104147225214,7.3200558428403,8.79808575414476,3.95746360667455,6.24761931364616,7.45037543840096,8.64010301844239,8.53727072868927,7.552362172474,7.96449759658657,7.92816285066606,5.31874217905584
"2020-01-11","Distanz","Mittelwert",40.4821497215316,36.2228094202772,41.5692145545203,44.7094354551026,42.1790629390394,26.3491339965917,41.8308853620464,39.1326046777519,37.4346331562831,44.6537890070848,43.8273882606002,37.0756610547838,27.590613461153,47.8458244590173,40.0760457896643,35.3503352659309,40.8613255616564,38.7759735924751,36.2357374539761,40.6781410392327,42.4759949666221,42.0176049286516,40.0676956904339,40.094132780502,41.4857229666544,40.8167558321443
"2020-01-11","Radius","Mittelwert",16.5396991250272,14.7770583073448,16.9895586597371,18.5082942490829,17.0581247000241,11.1752547857934,16.7082526488951,16.3710444488146,15.5423010374885,17.9050026291193,17.7659933885464,15.9033943573905,11.3024796314923,19.7277052772276,16.7578331485215,13.1021081812689,16.5406558737835,16.5846069204441,14.457849512827,16.7459392896148,17.41470545506,17.4770122468726,16.2792380742477,16.5507310641838,16.542368182184,16.3387275942946
"2020-01-11","Distanz","Median",19.1196988124152,16.134534833303,20.4315294810651,25.3990871271541,21.4174621929799,8.51323811605019,21.0116600107919,17.6701443259187,14.6576237710787,26.7213286161461,22.5933652365248,16.6128103731011,8.71646976849188,23.1861193402799,18.4364327738526,18.4417978079855,20.6989262941105,11.901764514202,14.9692938975897,18.9120700785799,21.6137115984369,21.0396300262137,18.6148005472211,18.7527457592282,20.9627308000463,17.9036204581208
"2020-01-11","Radius","Median",6.20687851201021,4.9170893205561,6.51291970807669,8.31373827629261,6.6393863567528,2.5547401352858,6.78764313218109,5.67512670151501,4.39498518212139,8.833127392093,7.13528548162856,6.62430113236033,2.60613995290644,8.14383701363028,5.91376855172324,6.06716945116732,6.74484954100166,3.41771049242153,4.41426224832487,5.6847377980728,7.23894874623545,6.90269074052547,5.91854289845753,5.98980756699129,6.63308505361393,6.90433507964879
"2020-01-12","Distanz","Mittelwert",38.6927154399635,39.4685333938406,38.4952759017007,45.9526252829789,39.4700529938303,23.9050755430845,40.0472023867889,37.3374156383989,36.5263213575213,41.7256937808288,41.2630859211252,44.3216030485191,21.8607248214784,45.5286017315619,36.6011545664917,39.394903958077,40.708035388457,30.0569849111647,34.026970614036,36.9768214723123,42.9933646657877,41.9751691932475,38.0268972917945,37.7403920337177,40.8502962194178,41.3886562924954
"2020-01-12","Radius","Mittelwert",18.1977202447525,19.7106329057072,17.8126959285223,23.1763269156104,18.0502401928488,11.1247094349438,18.7439146199793,17.6511980873442,17.7213087994658,18.8647021233525,18.999654345355,23.651237952695,9.88472426943383,22.8893476518556,17.3981185485246,16.5788536138613,19.0750033827072,14.5568166756675,15.9728882686498,17.7268397483473,19.9744062013787,18.3350642239367,18.2911163079356,18.0395678429607,18.8313934916455,16.9557932070454
"2020-01-12","Distanz","Median",12.9183457967556,11.167673264541,13.7893376271425,17.4872099630111,13.8743186940714,7.08397447414972,14.2035593234789,11.5784636831734,10.1150379060236,17.2614341023208,15.1571153941263,15.5539192158887,5.9038947187079,15.1681295754615,11.6202593937523,16.4247606020489,14.953637106936,7.2389726664834,9.95633340411929,10.5279537202555,16.194835038222,15.5946104988255,12.1274875918652,12.0109841745223,15.3346260639148,17.1986014509787
"2020-01-12","Radius","Median",4.29596259614747,3.93183679035477,4.60914727434694,6.3592409078592,4.30594611923945,2.61785194937107,4.69146206901367,4.05897375509575,3.30207078029932,6.31089649283382,4.9899805087911,5.92743116016239,1.86739041930663,5.15534361740488,3.85800337232422,5.57133317589659,5.23985930865737,2.11352284119173,3.44591448033751,3.6886058891179,5.73174083301498,5.28303927377657,4.03342263047177,3.99223298628657,5.24245628150995,5.94289491841897
"2020-01-13","Distanz","Mittelwert",41.5468651883933,38.0249880086485,42.4322344706603,40.16245836832,44.2494038489612,31.4556475864916,44.9731763908727,38.1184977879525,38.245255487353,46.1669978627719,43.8882393608085,39.4611757133766,32.1808380699521,58.2840716487316,38.5991001195588,36.1804518462963,42.0909415156175,38.5729661694184,42.5365870217217,41.9667697415541,40.5625280202186,40.8239245115991,41.684752557027,41.3732776014744,42.0582453517711,41.3136054553188
"2020-01-13","Radius","Mittelwert",16.6490520277367,15.3203087402414,16.9830865299995,16.2164498716584,17.8135843528285,12.0447091130106,18.112495499213,15.1847303145291,16.23001342405,17.2354368884635,17.5335429507108,16.2821824619268,12.7549645798357,24.8769642444928,15.5965156268842,12.8677454270291,16.4376211462579,17.6538944396058,18.4953960622051,17.1207813218148,15.2978669407455,15.0201781431627,17.1018512241489,16.5851070121898,16.9007349425253,16.1746886150334
"2020-01-13","Distanz","Median",22.0422976652539,21.0554129977515,22.2624228133083,23.746586127255,24.1870423969118,13.2725391724178,24.8530495839447,19.1563532290826,16.8323747175032,30.7715307853513,24.8336650905739,20.4498590416431,13.193437356129,40.5919618166062,19.7832128681882,22.0484853696762,23.9241976952721,13.6874128263957,20.2592719498499,22.0967549682231,22.7771452734193,22.2991331480161,22.0097774088776,22.4190091860173,21.3733187856367,21.366463163327
"2020-01-13","Radius","Median",6.86203145475348,7.51901070542277,6.72528486195796,7.81910151479296,7.82785490783819,3.88896212543771,8.17983887948313,5.77320624415171,5.21876667596597,10.0202327156209,7.99136647208752,6.71239082904842,3.76966258504317,13.6901995973908,6.10317207562125,6.03615372455136,7.63943795177023,4.05583815305007,6.03113263883911,6.86659386233564,7.14647868989768,6.9163635551546,6.78583290040503,7.20771721903645,6.17670277957859,6.14323410203347
"2020-01-14","Distanz","Mittelwert",42.432668958773,37.6904429757819,43.6404542203116,40.0582198570965,44.4371121941932,37.1557863662781,46.8810106699801,37.9816577086315,39.6888475535636,46.281973951024,44.6156293651965,39.7578566302827,34.4621355428732,62.6950091486101,38.9158486171031,36.106186050185,43.0618750643368,39.30027010799,40.9294633474105,42.3624912371296,43.2205786851619,43.1666700689431,42.2084440089724,42.4923505813191,42.8118948086508,39.1070901623375
"2020-01-14","Radius","Mittelwert",16.359154585713,14.4332361714877,16.8496617618725,16.2680738761804,17.037629828323,13.4757433170182,18.0387054221472,14.6785958171905,15.514499593615,17.5441204408665,17.0865258925505,16.7751727253535,12.6203375469107,25.9078513954903,15.19145461776,11.9617802847796,16.3351256864029,16.6203959825182,16.2025320706029,16.2371495266247,16.60022933416,15.5962141021356,16.6066385636557,16.4434833878381,16.1933364022712,15.9655730055935
"2020-01-14","Distanz","Median",23.5793071652661,22.6198700997959,23.9433531540109,22.5905145585885,25.7897181371188,16.2270459067097,27.2518800448742,20.4291671202441,18.7715436559005,30.4313207054541,26.306230374227,19.9140906080509,16.1741598406794,40.4358040589886,22.1597092529508,23.8534322392653,25.2571160600791,14.2552693348731,21.246673407005,23.4806774195344,24.9819374219298,25.5206418123543,23.2803933229236,23.4630308135476,23.9061434830308,25.3256993293054
"2020-01-14","Radius","Median",7.89288440819525,7.73596961459165,7.96506217123653,8.14383078839834,8.73110103515586,4.47888311172193,9.33413584873474,6.72840092234449,5.7529867588648,10.6459641914077,8.79469746991415,6.71737814142489,4.72820381561097,14.6929197431636,7.41841419360004,7.23176189158905,8.5700100902913,4.46896499446128,6.8942097555811,7.87175693422165,8.45058115868988,8.44482428453769,7.75131246572539,8.14334431613915,7.59966312597752,6.57380387103578
"2020-01-15","Distanz","Mittelwert",42.6836202334216,39.6912330529508,43.4512003546277,41.9155627325846,45.1384581794845,33.2020354693906,47.8676333306306,37.4964961061486,38.5228755655063,48.5519090996489,45.1963235342363,38.4731937871631,34.5546944307521,69.4315764884155,37.2497022292549,36.7430393785137,43.4647492039319,38.9167575609364,43.7501721436078,40.20006280041,44.2669823161164,44.7944249860772,42.0662298307539,42.686768200363,44.0012281149273,34.5460539814549
"2020-01-15","Radius","Mittelwert",16.3382971528037,15.2670795407034,16.6130762154532,16.7346418955356,17.0658925604698,12.5889590619104,18.4420543847324,14.2332774140346,14.9297684921821,18.3248773725963,17.0047212050386,15.9469945975918,13.590495300563,28.8232045296763,14.2179735854486,12.3918338875711,16.423361724215,16.0291813397358,17.3987043440207,15.4820962760234,16.5847570767954,16.313515823978,16.3654316898759,16.3980716282459,16.6854846223301,13.2077534022639
"2020-01-15","Distanz","Median",23.330932639576,21.1090877394408,23.9604461705699,24.8935128470849,25.1454187219428,14.8994809408541,27.0604312847154,20.6461879396669,17.8306033707035,32.3150225669257,26.0584418977867,20.2475502036983,14.0413723191805,44.382686705377,20.6828697957235,25.0296834535126,24.9526712611094,15.0338985786124,23.2250613906593,21.6204393273902,24.9287202037887,26.6399711556924,22.422077570134,23.0972181487803,25.0283348996551,19.0301816974854
"2020-01-15","Radius","Median",7.75910074433388,7.96740137598894,7.74547363843584,8.15132243721978,8.56732678857952,4.97972055837918,9.11301403122995,6.4982518453002,5.57954605133741,10.7702331212213,8.71871697513612,6.94302283752,4.47118107804603,15.90419785441,6.66455012656409,7.21454295610002,8.33728368027093,5.01314490208708,7.70882975693263,7.02111754107419,8.30842506220223,8.52317770871936,7.43072313313957,7.95747856671994,7.90722428747228,6.24692165704065
